repeat,model,n_train,metric,contrast,value
11,set_transformer,160,coverage_game_equal,tuned - fixed,0.0
11,set_transformer,160,mean_width_game_equal,tuned - fixed,-0.0007470569468690513
11,set_transformer,160,mean_width_inclusive_game_equal,tuned - fixed,-0.0007470569468654986
11,zoo_cnn,160,crps,tuned - fixed,-3.8891237729918315e-05
11,zoo_cnn,160,coverage,tuned - fixed,0.0065380322117684075
11,zoo_cnn,160,mean_width,tuned - fixed,3.0601180035082134
11,zoo_cnn,160,mean_width_inclusive,tuned - fixed,3.0601180035082134
11,zoo_cnn,160,mean_q,tuned - fixed,-0.37808961888056136
11,zoo_cnn,160,crps_game_equal,tuned - fixed,-4.899621167920622e-05
11,zoo_cnn,160,coverage_game_equal,tuned - fixed,0.0073313471973286415
11,zoo_cnn,160,mean_width_game_equal,tuned - fixed,3.0758045925227986
11,zoo_cnn,160,mean_width_inclusive_game_equal,tuned - fixed,3.0758045925227986
11,lightgbm_multiclass,360,crps,tuned - fixed,0.0
11,lightgbm_multiclass,360,coverage,tuned - fixed,0.0
11,lightgbm_multiclass,360,mean_width,tuned - fixed,0.0
11,lightgbm_multiclass,360,mean_width_inclusive,tuned - fixed,0.0
11,lightgbm_multiclass,360,mean_q,tuned - fixed,0.0
11,lightgbm_multiclass,360,crps_game_equal,tuned - fixed,0.0
11,lightgbm_multiclass,360,coverage_game_equal,tuned - fixed,0.0
11,lightgbm_multiclass,360,mean_width_game_equal,tuned - fixed,0.0
11,lightgbm_multiclass,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
11,ridge_sgd_l2,360,crps,tuned - fixed,-0.0003471122298672625
11,ridge_sgd_l2,360,coverage,tuned - fixed,-0.011321958220379513
11,ridge_sgd_l2,360,mean_width,tuned - fixed,-3.2978791261361806
11,ridge_sgd_l2,360,mean_width_inclusive,tuned - fixed,-3.2978791261361806
11,ridge_sgd_l2,360,mean_q,tuned - fixed,-0.10349226598628608
11,ridge_sgd_l2,360,crps_game_equal,tuned - fixed,-0.00035083779274600914
11,ridge_sgd_l2,360,coverage_game_equal,tuned - fixed,-0.011634168703496317
11,ridge_sgd_l2,360,mean_width_game_equal,tuned - fixed,-3.2723477637879625
11,ridge_sgd_l2,360,mean_width_inclusive_game_equal,tuned - fixed,-3.2723477637879625
11,set_transformer,360,crps,tuned - fixed,-0.0002768762819194831
11,set_transformer,360,coverage,tuned - fixed,0.00127571360229628
11,set_transformer,360,mean_width,tuned - fixed,-0.5742305852336145
11,set_transformer,360,mean_width_inclusive,tuned - fixed,-0.5742305852336145
11,set_transformer,360,mean_q,tuned - fixed,-0.31254983256258967
11,set_transformer,360,crps_game_equal,tuned - fixed,-0.00029275852505165553
11,set_transformer,360,coverage_game_equal,tuned - fixed,0.0013741553566822828
11,set_transformer,360,mean_width_game_equal,tuned - fixed,-0.5769537010895771
11,set_transformer,360,mean_width_inclusive_game_equal,tuned - fixed,-0.5769537010895789
11,zoo_cnn,360,crps,tuned - fixed,5.122945141017299e-10
11,zoo_cnn,360,coverage,tuned - fixed,0.0
11,zoo_cnn,360,mean_width,tuned - fixed,0.0
11,zoo_cnn,360,mean_width_inclusive,tuned - fixed,0.0
11,zoo_cnn,360,mean_q,tuned - fixed,0.0
11,zoo_cnn,360,crps_game_equal,tuned - fixed,8.228956700079282e-10
11,zoo_cnn,360,coverage_game_equal,tuned - fixed,0.0
11,zoo_cnn,360,mean_width_game_equal,tuned - fixed,0.0
11,zoo_cnn,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
12,lightgbm_multiclass,20,crps,tuned - fixed,0.0
12,lightgbm_multiclass,20,coverage,tuned - fixed,0.0
12,lightgbm_multiclass,20,mean_width,tuned - fixed,0.0
12,lightgbm_multiclass,20,mean_width_inclusive,tuned - fixed,0.0
12,lightgbm_multiclass,20,mean_q,tuned - fixed,0.0
12,lightgbm_multiclass,20,crps_game_equal,tuned - fixed,0.0
12,lightgbm_multiclass,20,coverage_game_equal,tuned - fixed,0.0
12,lightgbm_multiclass,20,mean_width_game_equal,tuned - fixed,0.0
12,lightgbm_multiclass,20,mean_width_inclusive_game_equal,tuned - fixed,0.0
12,ridge_sgd_l2,20,crps,tuned - fixed,-0.000174543440985395
12,ridge_sgd_l2,20,coverage,tuned - fixed,-0.003821656050955413
12,ridge_sgd_l2,20,mean_width,tuned - fixed,-1.877229299363055
12,ridge_sgd_l2,20,mean_width_inclusive,tuned - fixed,-1.877229299363055
12,ridge_sgd_l2,20,mean_q,tuned - fixed,-0.1644904458598726
12,ridge_sgd_l2,20,crps_game_equal,tuned - fixed,-0.0001707096614000786
12,ridge_sgd_l2,20,coverage_game_equal,tuned - fixed,-0.0033023212099291266
12,ridge_sgd_l2,20,mean_width_game_equal,tuned - fixed,-1.848901876576516
12,ridge_sgd_l2,20,mean_width_inclusive_game_equal,tuned - fixed,-1.848901876576516
12,set_transformer,20,crps,tuned - fixed,-7.063664166111205e-05
12,set_transformer,20,coverage,tuned - fixed,0.04124203821656047
12,set_transformer,20,mean_width,tuned - fixed,5.0302547770700645
12,set_transformer,20,mean_width_inclusive,tuned - fixed,5.030254777070066
12,set_transformer,20,mean_q,tuned - fixed,-0.7125796178343949
12,set_transformer,20,crps_game_equal,tuned - fixed,-6.618618924940887e-05
12,set_transformer,20,coverage_game_equal,tuned - fixed,0.04133454742784959
12,set_transformer,20,mean_width_game_equal,tuned - fixed,5.024721135942086
12,set_transformer,20,mean_width_inclusive_game_equal,tuned - fixed,5.024721135942087
12,zoo_cnn,20,crps,tuned - fixed,-0.00031962077748600576
12,zoo_cnn,20,coverage,tuned - fixed,0.0036624203821655765
12,zoo_cnn,20,mean_width,tuned - fixed,-0.32675159235668616
12,zoo_cnn,20,mean_width_inclusive,tuned - fixed,-0.32675159235668616
12,zoo_cnn,20,mean_q,tuned - fixed,0.09984076433120981
12,zoo_cnn,20,crps_game_equal,tuned - fixed,-0.00033690725685756734
12,zoo_cnn,20,coverage_game_equal,tuned - fixed,0.004294277370673449
12,zoo_cnn,20,mean_width_game_equal,tuned - fixed,-0.3482488431734261
12,zoo_cnn,20,mean_width_inclusive_game_equal,tuned - fixed,-0.3482488431734261
12,lightgbm_multiclass,160,crps,tuned - fixed,0.0
12,lightgbm_multiclass,160,coverage,tuned - fixed,0.0
12,lightgbm_multiclass,160,mean_width,tuned - fixed,0.0
12,lightgbm_multiclass,160,mean_width_inclusive,tuned - fixed,0.0
12,lightgbm_multiclass,160,mean_q,tuned - fixed,0.0
12,lightgbm_multiclass,160,crps_game_equal,tuned - fixed,0.0
12,lightgbm_multiclass,160,coverage_game_equal,tuned - fixed,0.0
12,lightgbm_multiclass,160,mean_width_game_equal,tuned - fixed,0.0
12,lightgbm_multiclass,160,mean_width_inclusive_game_equal,tuned - fixed,0.0
12,ridge_sgd_l2,160,crps,tuned - fixed,-0.0003358322468448409
12,ridge_sgd_l2,160,coverage,tuned - fixed,-0.01098726114649684
12,ridge_sgd_l2,160,mean_width,tuned - fixed,-2.9004777070063703
12,ridge_sgd_l2,160,mean_width_inclusive,tuned - fixed,-2.9004777070063703
12,ridge_sgd_l2,160,mean_q,tuned - fixed,0.04267515923566881
12,ridge_sgd_l2,160,crps_game_equal,tuned - fixed,-0.00033573732372535643
12,ridge_sgd_l2,160,coverage_game_equal,tuned - fixed,-0.010821384498787334
12,ridge_sgd_l2,160,mean_width_game_equal,tuned - fixed,-2.868967822100455
12,ridge_sgd_l2,160,mean_width_inclusive_game_equal,tuned - fixed,-2.868967822100455
12,set_transformer,160,crps,tuned - fixed,-0.00019837073431893705
12,set_transformer,160,coverage,tuned - fixed,0.002070063694267432
12,set_transformer,160,mean_width,tuned - fixed,0.40859872611464887
12,set_transformer,160,mean_width_inclusive,tuned - fixed,0.40859872611464887
12,set_transformer,160,mean_q,tuned - fixed,0.10589171974522292
12,set_transformer,160,crps_game_equal,tuned - fixed,-0.00018947548596192493
12,set_transformer,160,coverage_game_equal,tuned - fixed,0.0017696834946608897
12,set_transformer,160,mean_width_game_equal,tuned - fixed,0.40867148630222694
12,set_transformer,160,mean_width_inclusive_game_equal,tuned - fixed,0.40867148630222694
12,zoo_cnn,160,crps,tuned - fixed,-2.5172157240571646e-10
12,zoo_cnn,160,coverage,tuned - fixed,0.0
12,zoo_cnn,160,mean_width,tuned - fixed,-0.00015923566878939255
12,zoo_cnn,160,mean_width_inclusive,tuned - fixed,-0.00015923566878939255
12,zoo_cnn,160,mean_q,tuned - fixed,0.0
12,zoo_cnn,160,crps_game_equal,tuned - fixed,5.798763205722146e-10
12,zoo_cnn,160,coverage_game_equal,tuned - fixed,0.0
12,zoo_cnn,160,mean_width_game_equal,tuned - fixed,-0.00017803097738955387
12,zoo_cnn,160,mean_width_inclusive_game_equal,tuned - fixed,-0.00017803097738955387
12,lightgbm_multiclass,360,crps,tuned - fixed,0.0
12,lightgbm_multiclass,360,coverage,tuned - fixed,0.0
12,lightgbm_multiclass,360,mean_width,tuned - fixed,0.0
12,lightgbm_multiclass,360,mean_width_inclusive,tuned - fixed,0.0
12,lightgbm_multiclass,360,mean_q,tuned - fixed,0.0
12,lightgbm_multiclass,360,crps_game_equal,tuned - fixed,0.0
12,lightgbm_multiclass,360,coverage_game_equal,tuned - fixed,0.0
12,lightgbm_multiclass,360,mean_width_game_equal,tuned - fixed,0.0
12,lightgbm_multiclass,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
12,ridge_sgd_l2,360,crps,tuned - fixed,-0.00033999417020580576
12,ridge_sgd_l2,360,coverage,tuned - fixed,-0.010031847133757932
12,ridge_sgd_l2,360,mean_width,tuned - fixed,-2.7727707006369435
12,ridge_sgd_l2,360,mean_width_inclusive,tuned - fixed,-2.7727707006369435
12,ridge_sgd_l2,360,mean_q,tuned - fixed,-0.021815286624203845
12,ridge_sgd_l2,360,crps_game_equal,tuned - fixed,-0.00033958038971645087
12,ridge_sgd_l2,360,coverage_game_equal,tuned - fixed,-0.010094922742532542
12,ridge_sgd_l2,360,mean_width_game_equal,tuned - fixed,-2.741695567091405
12,ridge_sgd_l2,360,mean_width_inclusive_game_equal,tuned - fixed,-2.741695567091405
12,set_transformer,360,crps,tuned - fixed,-0.00013784573886372643
12,set_transformer,360,coverage,tuned - fixed,-0.00573248407643312
12,set_transformer,360,mean_width,tuned - fixed,-1.8294585987261147
12,set_transformer,360,mean_width_inclusive,tuned - fixed,-1.8294585987261147
12,set_transformer,360,mean_q,tuned - fixed,0.07850318471337579
12,set_transformer,360,crps_game_equal,tuned - fixed,-0.00014565088849298295
12,set_transformer,360,coverage_game_equal,tuned - fixed,-0.0061681233908261746
12,set_transformer,360,mean_width_game_equal,tuned - fixed,-1.839831957014992
12,set_transformer,360,mean_width_inclusive_game_equal,tuned - fixed,-1.839831957014992
12,zoo_cnn,360,crps,tuned - fixed,2.0285891352139762e-09
12,zoo_cnn,360,coverage,tuned - fixed,0.0
12,zoo_cnn,360,mean_width,tuned - fixed,0.0
12,zoo_cnn,360,mean_width_inclusive,tuned - fixed,0.0
12,zoo_cnn,360,mean_q,tuned - fixed,0.0
12,zoo_cnn,360,crps_game_equal,tuned - fixed,1.8529136575767824e-09
12,zoo_cnn,360,coverage_game_equal,tuned - fixed,0.0
12,zoo_cnn,360,mean_width_game_equal,tuned - fixed,0.0
12,zoo_cnn,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
13,lightgbm_multiclass,20,crps,tuned - fixed,0.0
13,lightgbm_multiclass,20,coverage,tuned - fixed,0.0
13,lightgbm_multiclass,20,mean_width,tuned - fixed,0.0
13,lightgbm_multiclass,20,mean_width_inclusive,tuned - fixed,0.0
13,lightgbm_multiclass,20,mean_q,tuned - fixed,0.0
13,lightgbm_multiclass,20,crps_game_equal,tuned - fixed,0.0
13,lightgbm_multiclass,20,coverage_game_equal,tuned - fixed,0.0
13,lightgbm_multiclass,20,mean_width_game_equal,tuned - fixed,0.0
13,lightgbm_multiclass,20,mean_width_inclusive_game_equal,tuned - fixed,0.0
13,ridge_sgd_l2,20,crps,tuned - fixed,-0.0003289708490739462
13,ridge_sgd_l2,20,coverage,tuned - fixed,-0.011322011322011272
13,ridge_sgd_l2,20,mean_width,tuned - fixed,-3.4716949716949728
13,ridge_sgd_l2,20,mean_width_inclusive,tuned - fixed,-3.4716949716949728
13,ridge_sgd_l2,20,mean_q,tuned - fixed,0.09873459873459872
13,ridge_sgd_l2,20,crps_game_equal,tuned - fixed,-0.00032897967509136483
13,ridge_sgd_l2,20,coverage_game_equal,tuned - fixed,-0.011665691244677201
13,ridge_sgd_l2,20,mean_width_game_equal,tuned - fixed,-3.4529510576585807
13,ridge_sgd_l2,20,mean_width_inclusive_game_equal,tuned - fixed,-3.4529510576585807
13,set_transformer,20,crps,tuned - fixed,4.4327687601359786e-05
13,set_transformer,20,coverage,tuned - fixed,0.018814518814518788
13,set_transformer,20,mean_width,tuned - fixed,2.8757908757908766
13,set_transformer,20,mean_width_inclusive,tuned - fixed,2.8757908757908766
13,set_transformer,20,mean_q,tuned - fixed,-0.4821844821844822
13,set_transformer,20,crps_game_equal,tuned - fixed,3.229622740442452e-05
13,set_transformer,20,coverage_game_equal,tuned - fixed,0.019382203026595435
13,set_transformer,20,mean_width_game_equal,tuned - fixed,2.892713631360227
13,set_transformer,20,mean_width_inclusive_game_equal,tuned - fixed,2.892713631360227
13,zoo_cnn,20,crps,tuned - fixed,-3.496640216954505e-10
13,zoo_cnn,20,coverage,tuned - fixed,0.0
13,zoo_cnn,20,mean_width,tuned - fixed,-0.0001665001665003274
13,zoo_cnn,20,mean_width_inclusive,tuned - fixed,-0.0001665001665003274
13,zoo_cnn,20,mean_q,tuned - fixed,0.0
13,zoo_cnn,20,crps_game_equal,tuned - fixed,7.60406963090654e-11
13,zoo_cnn,20,coverage_game_equal,tuned - fixed,0.0
13,zoo_cnn,20,mean_width_game_equal,tuned - fixed,-0.0001586797841923726
13,zoo_cnn,20,mean_width_inclusive_game_equal,tuned - fixed,-0.0001586797841923726
13,lightgbm_multiclass,160,crps,tuned - fixed,0.0
13,lightgbm_multiclass,160,coverage,tuned - fixed,0.0
13,lightgbm_multiclass,160,mean_width,tuned - fixed,0.0
13,lightgbm_multiclass,160,mean_width_inclusive,tuned - fixed,0.0
13,lightgbm_multiclass,160,mean_q,tuned - fixed,0.0
13,lightgbm_multiclass,160,crps_game_equal,tuned - fixed,0.0
13,lightgbm_multiclass,160,coverage_game_equal,tuned - fixed,0.0
13,lightgbm_multiclass,160,mean_width_game_equal,tuned - fixed,0.0
13,lightgbm_multiclass,160,mean_width_inclusive_game_equal,tuned - fixed,0.0
13,ridge_sgd_l2,160,crps,tuned - fixed,-0.00032240094221413183
13,ridge_sgd_l2,160,coverage,tuned - fixed,-0.0061605061605061184
13,ridge_sgd_l2,160,mean_width,tuned - fixed,-2.711288711288713
13,ridge_sgd_l2,160,mean_width_inclusive,tuned - fixed,-2.711288711288713
13,ridge_sgd_l2,160,mean_q,tuned - fixed,-0.12604062604062605
13,ridge_sgd_l2,160,crps_game_equal,tuned - fixed,-0.00031892025902681073
13,ridge_sgd_l2,160,coverage_game_equal,tuned - fixed,-0.006379933858463027
13,ridge_sgd_l2,160,mean_width_game_equal,tuned - fixed,-2.692514739563169
13,ridge_sgd_l2,160,mean_width_inclusive_game_equal,tuned - fixed,-2.692514739563169
13,set_transformer,160,crps,tuned - fixed,-0.00027990647529952534
13,set_transformer,160,coverage,tuned - fixed,0.005827505827505797
13,set_transformer,160,mean_width,tuned - fixed,0.4115884115884114
13,set_transformer,160,mean_width_inclusive,tuned - fixed,0.4115884115884114
13,set_transformer,160,mean_q,tuned - fixed,-0.15517815517815517
13,set_transformer,160,crps_game_equal,tuned - fixed,-0.000272430153289243
13,set_transformer,160,coverage_game_equal,tuned - fixed,0.0057502704171547014
13,set_transformer,160,mean_width_game_equal,tuned - fixed,0.4096244180639008
13,set_transformer,160,mean_width_inclusive_game_equal,tuned - fixed,0.40962441806390437
13,zoo_cnn,160,crps,tuned - fixed,6.867047087216749e-10
13,zoo_cnn,160,coverage,tuned - fixed,0.0
13,zoo_cnn,160,mean_width,tuned - fixed,0.0
13,zoo_cnn,160,mean_width_inclusive,tuned - fixed,0.0
13,zoo_cnn,160,mean_q,tuned - fixed,0.0
13,zoo_cnn,160,crps_game_equal,tuned - fixed,1.234542556724505e-09
13,zoo_cnn,160,coverage_game_equal,tuned - fixed,0.0
13,zoo_cnn,160,mean_width_game_equal,tuned - fixed,0.0
13,zoo_cnn,160,mean_width_inclusive_game_equal,tuned - fixed,0.0
13,lightgbm_multiclass,360,crps,tuned - fixed,0.0
13,lightgbm_multiclass,360,coverage,tuned - fixed,0.0
13,lightgbm_multiclass,360,mean_width,tuned - fixed,0.0
13,lightgbm_multiclass,360,mean_width_inclusive,tuned - fixed,0.0
13,lightgbm_multiclass,360,mean_q,tuned - fixed,0.0
13,lightgbm_multiclass,360,crps_game_equal,tuned - fixed,0.0
13,lightgbm_multiclass,360,coverage_game_equal,tuned - fixed,0.0
13,lightgbm_multiclass,360,mean_width_game_equal,tuned - fixed,0.0
13,lightgbm_multiclass,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
13,ridge_sgd_l2,360,crps,tuned - fixed,-0.00032747074464696893
13,ridge_sgd_l2,360,coverage,tuned - fixed,-0.008491508491508482
13,ridge_sgd_l2,360,mean_width,tuned - fixed,-2.9778554778554778
13,ridge_sgd_l2,360,mean_width_inclusive,tuned - fixed,-2.9778554778554778
13,ridge_sgd_l2,360,mean_q,tuned - fixed,-0.04945054945054944
13,ridge_sgd_l2,360,crps_game_equal,tuned - fixed,-0.00032687769326547253
13,ridge_sgd_l2,360,coverage_game_equal,tuned - fixed,-0.008682029454133877
13,ridge_sgd_l2,360,mean_width_game_equal,tuned - fixed,-2.9600326176668936
13,ridge_sgd_l2,360,mean_width_inclusive_game_equal,tuned - fixed,-2.9600326176668936
13,set_transformer,360,crps,tuned - fixed,-6.741344351970067e-05
13,set_transformer,360,coverage,tuned - fixed,0.0048285048285048315
13,set_transformer,360,mean_width,tuned - fixed,0.6688311688311686
13,set_transformer,360,mean_width_inclusive,tuned - fixed,0.6688311688311686
13,set_transformer,360,mean_q,tuned - fixed,-0.026140526140526144
13,set_transformer,360,crps_game_equal,tuned - fixed,-6.0038586055485496e-05
13,set_transformer,360,coverage_game_equal,tuned - fixed,0.004676361967793086
13,set_transformer,360,mean_width_game_equal,tuned - fixed,0.6707625770829697
13,set_transformer,360,mean_width_inclusive_game_equal,tuned - fixed,0.6707625770829697
13,zoo_cnn,360,crps,tuned - fixed,2.4695021114823357e-09
13,zoo_cnn,360,coverage,tuned - fixed,0.0
13,zoo_cnn,360,mean_width,tuned - fixed,0.0
13,zoo_cnn,360,mean_width_inclusive,tuned - fixed,0.0
13,zoo_cnn,360,mean_q,tuned - fixed,0.0
13,zoo_cnn,360,crps_game_equal,tuned - fixed,1.7726446543270269e-09
13,zoo_cnn,360,coverage_game_equal,tuned - fixed,0.0
13,zoo_cnn,360,mean_width_game_equal,tuned - fixed,0.0
13,zoo_cnn,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
14,lightgbm_multiclass,20,crps,tuned - fixed,0.0
14,lightgbm_multiclass,20,coverage,tuned - fixed,0.0
14,lightgbm_multiclass,20,mean_width,tuned - fixed,0.0
14,lightgbm_multiclass,20,mean_width_inclusive,tuned - fixed,0.0
14,lightgbm_multiclass,20,mean_q,tuned - fixed,0.0
14,lightgbm_multiclass,20,crps_game_equal,tuned - fixed,0.0
14,lightgbm_multiclass,20,coverage_game_equal,tuned - fixed,0.0
14,lightgbm_multiclass,20,mean_width_game_equal,tuned - fixed,0.0
14,lightgbm_multiclass,20,mean_width_inclusive_game_equal,tuned - fixed,0.0
14,ridge_sgd_l2,20,crps,tuned - fixed,-0.00015822671957720254
14,ridge_sgd_l2,20,coverage,tuned - fixed,-0.00849256900212314
14,ridge_sgd_l2,20,mean_width,tuned - fixed,-3.0646741793238625
14,ridge_sgd_l2,20,mean_width_inclusive,tuned - fixed,-3.0646741793238625
14,ridge_sgd_l2,20,mean_q,tuned - fixed,0.1268985791278785
14,ridge_sgd_l2,20,crps_game_equal,tuned - fixed,-0.00016361516460601175
14,ridge_sgd_l2,20,coverage_game_equal,tuned - fixed,-0.008385887973999862
14,ridge_sgd_l2,20,mean_width_game_equal,tuned - fixed,-3.0520712650670916
14,ridge_sgd_l2,20,mean_width_inclusive_game_equal,tuned - fixed,-3.0520712650670916
14,set_transformer,20,crps,tuned - fixed,-1.2391175724379977e-08
14,set_transformer,20,coverage,tuned - fixed,0.0
14,set_transformer,20,mean_width,tuned - fixed,0.00016331863465524066
14,set_transformer,20,mean_width_inclusive,tuned - fixed,0.00016331863465524066
14,set_transformer,20,mean_q,tuned - fixed,0.0
14,set_transformer,20,crps_game_equal,tuned - fixed,-1.1773985730823e-08
14,set_transformer,20,coverage_game_equal,tuned - fixed,0.0
14,set_transformer,20,mean_width_game_equal,tuned - fixed,0.00020078254213728997
14,set_transformer,20,mean_width_inclusive_game_equal,tuned - fixed,0.00020078254213728997
14,zoo_cnn,20,crps,tuned - fixed,4.425710475181033e-10
14,zoo_cnn,20,coverage,tuned - fixed,0.0
14,zoo_cnn,20,mean_width,tuned - fixed,-0.000489955903965722
14,zoo_cnn,20,mean_width_inclusive,tuned - fixed,-0.000489955903965722
14,zoo_cnn,20,mean_q,tuned - fixed,-0.00016331863465612884
14,zoo_cnn,20,crps_game_equal,tuned - fixed,3.4159248346599114e-10
14,zoo_cnn,20,coverage_game_equal,tuned - fixed,0.0
14,zoo_cnn,20,mean_width_game_equal,tuned - fixed,-0.00047603935258422325
14,zoo_cnn,20,mean_width_inclusive_game_equal,tuned - fixed,-0.00047603935258777597
14,lightgbm_multiclass,160,crps,tuned - fixed,0.0
14,lightgbm_multiclass,160,coverage,tuned - fixed,0.0
14,lightgbm_multiclass,160,mean_width,tuned - fixed,0.0
14,lightgbm_multiclass,160,mean_width_inclusive,tuned - fixed,0.0
14,lightgbm_multiclass,160,mean_q,tuned - fixed,0.0
14,lightgbm_multiclass,160,crps_game_equal,tuned - fixed,0.0
14,lightgbm_multiclass,160,coverage_game_equal,tuned - fixed,0.0
14,lightgbm_multiclass,160,mean_width_game_equal,tuned - fixed,0.0
14,lightgbm_multiclass,160,mean_width_inclusive_game_equal,tuned - fixed,0.0
14,ridge_sgd_l2,160,crps,tuned - fixed,-0.00031601891183329067
14,ridge_sgd_l2,160,coverage,tuned - fixed,-0.005389514943655027
14,ridge_sgd_l2,160,mean_width,tuned - fixed,-2.6756491915727594
14,ridge_sgd_l2,160,mean_width_inclusive,tuned - fixed,-2.6756491915727594
14,ridge_sgd_l2,160,mean_q,tuned - fixed,-0.1190592846643802
14,ridge_sgd_l2,160,crps_game_equal,tuned - fixed,-0.0003174873498673677
14,ridge_sgd_l2,160,coverage_game_equal,tuned - fixed,-0.005122929253744912
14,ridge_sgd_l2,160,mean_width_game_equal,tuned - fixed,-2.6637545202338444
14,ridge_sgd_l2,160,mean_width_inclusive_game_equal,tuned - fixed,-2.6637545202338444
14,set_transformer,160,crps,tuned - fixed,3.694897757795801e-05
14,set_transformer,160,coverage,tuned - fixed,0.005716152212967507
14,set_transformer,160,mean_width,tuned - fixed,-0.080189449616201
14,set_transformer,160,mean_width_inclusive,tuned - fixed,-0.08018944961620278
14,set_transformer,160,mean_q,tuned - fixed,-0.10648374979585173
14,set_transformer,160,crps_game_equal,tuned - fixed,2.215763832613682e-05
14,set_transformer,160,coverage_game_equal,tuned - fixed,0.006079128482187279
14,set_transformer,160,mean_width_game_equal,tuned - fixed,-0.0740372349960019
14,set_transformer,160,mean_width_inclusive_game_equal,tuned - fixed,-0.0740372349960019
14,zoo_cnn,160,crps,tuned - fixed,-0.00033121016530994474
14,zoo_cnn,160,coverage,tuned - fixed,0.007349338559529683
14,zoo_cnn,160,mean_width,tuned - fixed,0.9026620937448957
14,zoo_cnn,160,mean_width_inclusive,tuned - fixed,0.9026620937448957
14,zoo_cnn,160,mean_q,tuned - fixed,-0.2310958680385432
14,zoo_cnn,160,crps_game_equal,tuned - fixed,-0.00033735370969838023
14,zoo_cnn,160,coverage_game_equal,tuned - fixed,0.007012856056163641
14,zoo_cnn,160,mean_width_game_equal,tuned - fixed,0.896714817557891
14,zoo_cnn,160,mean_width_inclusive_game_equal,tuned - fixed,0.8967148175578892
14,lightgbm_multiclass,360,crps,tuned - fixed,0.0
14,lightgbm_multiclass,360,coverage,tuned - fixed,0.0
14,lightgbm_multiclass,360,mean_width,tuned - fixed,0.0
14,lightgbm_multiclass,360,mean_width_inclusive,tuned - fixed,0.0
14,lightgbm_multiclass,360,mean_q,tuned - fixed,0.0
14,lightgbm_multiclass,360,crps_game_equal,tuned - fixed,0.0
14,lightgbm_multiclass,360,coverage_game_equal,tuned - fixed,0.0
14,lightgbm_multiclass,360,mean_width_game_equal,tuned - fixed,0.0
14,lightgbm_multiclass,360,mean_width_inclusive_game_equal,tuned - fixed,0.0
14,ridge_sgd_l2,360,crps,tuned - fixed,-0.0003171563600782683
14,ridge_sgd_l2,360,coverage,tuned - fixed,-0.006532745386248595
14,ridge_sgd_l2,360,mean_width,tuned - fixed,-2.611301649518211
14,ridge_sgd_l2,360,mean_width_inclusive,tuned - fixed,-2.611301649518211
14,ridge_sgd_l2,360,mean_q,tuned - fixed,0.027764167891556446
14,ridge_sgd_l2,360,crps_game_equal,tuned - fixed,-0.00031633790171509656
14,ridge_sgd_l2,360,coverage_game_equal,tuned - fixed,-0.006527530141199667
14,ridge_sgd_l2,360,mean_width_game_equal,tuned - fixed,-2.6039472326199693
14,ridge_sgd_l2,360,mean_width_inclusive_game_equal,tuned - fixed,-2.6039472326199693
14,set_transformer,360,crps,tuned - fixed,-0.00014924314298790826
14,set_transformer,360,coverage,tuned - fixed,0.008819206271435509
14,set_transformer,360,mean_width,tuned - fixed,0.11824269149109945
14,set_transformer,360,mean_width_inclusive,tuned - fixed,0.11824269149109945
14,set_transformer,360,mean_q,tuned - fixed,0.0
14,set_transformer,360,crps_game_equal,tuned - fixed,-0.0001580768788344549
14,set_transformer,360,coverage_game_equal,tuned - fixed,0.0089643238169681
14,set_transformer,360,mean_width_game_equal,tuned - fixed,0.12351566231199129
14,set_transformer,360,mean_width_inclusive_game_equal,tuned - fixed,0.12351566231199129
14,zoo_cnn,360,crps,tuned - fixed,-0.00018972788573716655
14,zoo_cnn,360,coverage,tuned - fixed,0.0027764167891557445
14,zoo_cnn,360,mean_width,tuned - fixed,0.32337089661930385
14,zoo_cnn,360,mean_width_inclusive,tuned - fixed,0.32337089661930385
14,zoo_cnn,360,mean_q,tuned - fixed,0.35603462355054716
14,zoo_cnn,360,crps_game_equal,tuned - fixed,-0.00017954130552868576
14,zoo_cnn,360,coverage_game_equal,tuned - fixed,0.00271124127594613
14,zoo_cnn,360,mean_width_game_equal,tuned - fixed,0.32044174890652855
14,zoo_cnn,360,mean_width_inclusive_game_equal,tuned - fixed,0.3204417489065303
15,lightgbm_multiclass,20,crps,tuned - fixed,0.0
15,lightgbm_multiclass,20,coverage,tuned - fixed,0.0
15,lightgbm_multiclass,20,mean_width,tuned - fixed,0.0
15,lightgbm_multiclass,20,mean_width_inclusive,tuned - fixed,0.0
15,lightgbm_multiclass,20,mean_q,tuned - fixed,0.0
15,lightgbm_multiclass,20,crps_game_equal,tuned - fixed,0.0
15,lightgbm_multiclass,20,coverage_game_equal,tuned - fixed,0.0
15,lightgbm_multiclass,20,mean_width_game_equal,tuned - fixed,0.0
15,lightgbm_multiclass,20,mean_width_inclusive_game_equal,tuned - fixed,0.0
15,ridge_sgd_l2,20,crps,tuned - fixed,-0.00025681694862822457
